name,group,display,image,birthday,keywords,genre
승채,Adya,Adya - 승채,https://i.namu.wiki/i/A-LP7zuskgT01RHsRt9Uz8mP-oTrOfYxFH8mTXHlVZSovzMonwu_ryUdv_qZ1WqX7ttILaNnMPOPZGrjsj3wQ-aPVUDG1_uNh02KeCH91r_Sy6M1Gu2tg2Yx-oSWUFKVPDhBfw7MGVEFDwFEe1lg8A.svg,2006-10-26,"['승채', 'adya', 'Adya', 'ADYA']",1
연수,Adya,Adya - 연수,https://i.namu.wiki/i/A-LP7zuskgT01RHsRt9Uz8mP-oTrOfYxFH8mTXHlVZSovzMonwu_ryUdv_qZ1WqX7ttILaNnMPOPZGrjsj3wQ-aPVUDG1_uNh02KeCH91r_Sy6M1Gu2tg2Yx-oSWUFKVPDhBfw7MGVEFDwFEe1lg8A.svg,2003-02-19,"['adya', '연수', 'Adya', 'ADYA']",1
채은,Adya,Adya - 채은,https://i.namu.wiki/i/A-LP7zuskgT01RHsRt9Uz8mP-oTrOfYxFH8mTXHlVZSovzMonwu_ryUdv_qZ1WqX7ttILaNnMPOPZGrjsj3wQ-aPVUDG1_uNh02KeCH91r_Sy6M1Gu2tg2Yx-oSWUFKVPDhBfw7MGVEFDwFEe1lg8A.svg,2005-12-10,"['adya', 'Adya', '채은', 'ADYA']",1
가은,After School,After School - 가은,https://i.namu.wiki/i/hQN_xVo7a0sIHx1pUcQzCqYsmDHDrP7k-YBV9eNcNJPJeIFYVSzhQUcyJj8EuaNjunWm0KXOh4K8fHs3hT7ycMElPUSesKJD7vu1KdU-FYsQMKzEyKoJt7gYLKGscN8xYOo5S6pdlUQjlhgm1bAZJQ.webp,1994-08-20,"['after school', 'afterschool', 'AFTER SCHOOL', '가은', 'After School']",1
가희,After School,After School - 가희,https://i.namu.wiki/i/yCt-p9DCUydaTo9x2dU9u1qcbnRo6QMCyljrQzN6W62N9PHSM1ubzlzshaA-BVkWxhHnDSFUGZIvwGLbjQjNUvbQIfzkR9QAuv-LQZqGRlHMRDtMVMXuBx0TithNP0BO7JCTfg0OfNBoN2obldrhQA.webp,1980-12-25,"['after school', '가희', 'afterschool', 'AFTER SCHOOL', 'After School']",1
나나,After School,After School - 나나,https://i.namu.wiki/i/9MiXLLxYrl-sYZxFE-PDBVCBQrLuwM1hvixZPqJ3PSe5InyUKJZCT2nOA3yAmSTTsD-0M9nnRpkbe1L3mIJn6zf9VppitF43eE25p5J8244Y6cSHHrcM0ikV35MU5m3nxR_JKa6Rh27V7C1w-R_vxQ.webp,1991-09-14,"['나나', 'after school', 'afterschool', 'AFTER SCHOOL', 'After School']",1
레이나,After School,After School - 레이나,https://i.namu.wiki/i/ABkMmb7Qfs6ycaOSp1hLklFrrQ8BtzJoGEN1DPCh94BHHFJMnwEux-QPyRadi7S6jXK4RZDcishFr5wsdUrlVnEtNGVqs76Hnaqo0TskDFraYV64aLevflDENTs4g69NaMRZJSien0KtbF04Itm3KA.webp,1989-05-07,"['after school', '레이나', 'afterschool', 'AFTER SCHOOL', 'After School']",1
박수영,After School,After School - 박수영,https://i.namu.wiki/i/fTDsZ44ByhQSrQMw07m_R0V5SUxjAfwjWXLvAc_Z_JQycuSOIOTdAmNgfaUqFjOHzkDQfrCNtyJS8WxEeEl8AL4deU_6Ty9QuR_GY8JnUz3D23fvbigYW6XOlGOT1ZwlNaMuvazS8skPzGfMtoaUEQ.webp,1992-07-31,"['after school', '박수영', 'afterschool', 'AFTER SCHOOL', 'After School']",1
유이,After School,After School - 유이,https://i.namu.wiki/i/u-Jjvb-gOgA15BvcmofhBGDClQQyPqEDOIPR5vnBQkkJ0V3Jw7pMZX7p0l8cgaUWHJwKIvL4hUwkaOM1yBpZbq9mOfTN2wcPN_gZE-kPvEnv3CLElRJ7ixAL4EhC1A3kjODes7v8846N1LvB9JkDRA.webp,1988-04-09,"['after school', '유이', 'afterschool', 'AFTER SCHOOL', 'After School']",1
이영,After School,After School - 이영,https://i.namu.wiki/i/jazO9VxssrvnjV2njGXxKwoQ6Atla8WfsEV14W9WLksZzRQPOWLPYiQsouiyi17klONN_iOmr6Fxl-xWJZbvhqO-uhJHZnbT9Yynpw53zuQLEqaoaqS5r2DrP1Fshw5DSqLqrDenIs7Yn7JFLqWNBQ.webp,1992-08-16,"['after school', 'afterschool', '이영', 'AFTER SCHOOL', 'After School']",1
정아,After School,After School - 정아,https://i.namu.wiki/i/Wlk0Kq45VNiVmiBV4yf00esk0Vvo0CFj7wnOVH7OoKEMCxK0sXrWDsLwsdBUcYbNjoJcZH6onJ_zTMqBWohlmuTbD6p1hz_j5Srp-uqr77KsXZw5_gRXo_xvoa90BDYC7bSupQDOk6q4ua6fvF-gLQ.webp,1983-08-02,"['after school', '정아', 'afterschool', 'AFTER SCHOOL', 'After School']",1
주연,After School,After School - 주연,https://i.namu.wiki/i/IgP70J6q3qZ82q89Ij2eqdaO8e-xcRrIO1XYZzM6kA37Sra00U3_PIt4by1pKXr5EzRGyzomC8_EHnbIhoEgKc3EvRI9UtUdjCS0B28UJ4CaJjvmG7UD-ZN4ImDepZl2NwY2LqRGjgAmJQ9Wc7ca9Q.webp,1987-03-19,"['after school', 'afterschool', '주연', 'AFTER SCHOOL', 'After School']",1
가린,Alice,Alice - 가린,https://i.namu.wiki/i/0wl_qBzRYC5eRN24gPuPI5SPFsolmbiBWnxS06FHmN79jNjkgiK4idZ1ymxuFW8NOyFZlByYO-2Wgx0PKnm-v4jpDq0L9j_OtK0kp0FhT9jqdMgDIvsBHnXPD3JDwxemXZCcBU8bueQ9irKKEnZdHQ.webp,2002-01-05,"['ALICE', 'alice', '가린', 'Alice']",1
도아,Alice,Alice - 도아,https://i.namu.wiki/i/rrFaMR288JBmAiSIWCl5SIYFHWnK-yMM6WLi5VzzfKStZzLdaKnIxCaXstGLMsIkQ6Cuzie3uQ3p_eqJt8BpavBYkSNnnnSy-RC48v3jGtksfG2K7DB66aeph5wt-Y_yVOjy3VNJUVqWfRzaEAmVgg.webp,1999-02-02,"['ALICE', '도아', 'alice', 'Alice']",1
소희,Alice,Alice - 소희,https://i.namu.wiki/i/Et_afsH9Pq_l7ZhLNIEs9LeYg0vR-GUnMiPZfIHFKaQKE-XVtk9B_etTzxnmElpD8YTA4duurRj_iwEDbE4gzyiv1agi8TrbLMU-ffywy8NsqH4roT92fpBgHQzsFlLfc7kIjaVD1ogilMj6C-aRWA.webp,1999-12-31,"['ALICE', '소희', 'alice', 'Alice']",1
연제,Alice,Alice - 연제,https://i.namu.wiki/i/nkH4PxccxQKVCIhK_WHuVXX941b4bSo2-d_2f91ClGOLiA_4coayVCJJSZb4Qc9gLGLMb1GHVJCF6Z8EXROgdXYaZbreGc1ANvobEQg8kLs9a5gGjyBS4U5HgZDj5NIoL65Ir_OPVIXVDxF_Qnb7ww.webp,1999-10-15,"['ALICE', 'alice', '연제', 'Alice']",1
유경,Alice,Alice - 유경,https://i.namu.wiki/i/fv2svHtRTfswLJhgLUtqNOy43EOsHFn63vsREy2NnNtvZKZm4fYDpscJlEO-RG3DSRkptWgjHiX8vbroDMY6EHx4-4B23H37RpfqJ-cavXMjUY7MyOsg2mTTxNuEEfJQVqGldwAuLmLpjiy3cqraCQ.webp,1999-11-05,"['ALICE', '유경', 'alice', 'Alice']",1
이제이,Alice,Alice - 이제이,https://i.namu.wiki/i/BlKF0SjWrKIolaQXSTQhZjeXwBHU6SO_YJUOQTzdMK_p4Wp7VgKblplDd4lL1PPTngvCdTrVR3GXHctOg0-ODYUyvNKMepjTBnU4EwizwIx19_9qEdjMmy5eRkNY_qzELzuNsUHd_ur85JDgHQ1pLg.webp,1997-08-13,"['ALICE', 'alice', 'Alice', '이제이']",1
채정,Alice,Alice - 채정,https://i.namu.wiki/i/exLYEnUVofYkMN5-WAHhiwQmNOQEEXJ7Gz-tmy6y29SaoF5LVRw0-9Kvto-nXAW8guZ0HYzCQTJmONAQdWdPZfABz7KdQtUpothq8KL2k905c265pWNWmbXluc5ceNHdmlNzXodqwU-SXRTqaUt3xw.webp,1999-08-26,"['ALICE', '채정', 'alice', 'Alice']",1
나은,Apink,Apink - 나은,https://i.namu.wiki/i/QbNbG3hKNLGTZUcXU15KMT9snPiyDS3pAyZk-l2ZUrGT3sSKI39AvsPfH2M2Wcc7oR503P2ixux8MKEsJq_dMOlaa6Ti3JADdJ_QkXkBttoMzHYVrOtCGr2MkSKdQC7hTplcZm-mxnsON__TskYs1Q.webp,1994-02-10,"['APINK', 'apink', '나은', 'Apink']",1
남주,Apink,Apink - 남주,https://i.namu.wiki/i/BOXHuq7yhkozFJEN1vmQgmXdNHAp4RRqSA5IH5hLTIhuDLbtKikblx5H3aIQpK4Q0dfbrI53PllI3uw2kKOYI7dW2ufleMdctAK0rOJRKFYuKBet1GJiMKp8ULRQbcb6RSun88tp8Iqq-69fSztPeg.webp,1995-04-15,"['APINK', 'apink', '남주', 'Apink']",1
보미,Apink,Apink - 보미,https://i.namu.wiki/i/zFP7CmFRXhoX-xOJf13H-NJqLWtSbl6OUVI666GHkW_Cicaw1NcFKQ2N7fRf216GbDRIHbEuzOIdPzbhPs-Qrpay7DaKQhn86mooT2s2-nJpTq2eV19sya_jGttuzUrx1U7bpxrWgqYMabHayIJPcw.webp,1993-08-13,"['보미', 'apink', 'APINK', 'Apink']",1
은지,Apink,Apink - 은지,https://i.namu.wiki/i/R6DcPPqzpzpLUbxM6ydpXyfWor2aZhuBaDxERfU0pBDxyie5K9Gr2r1wT2vx5yIGqNxsmFW-uYMx1PkJVkQw3CWsdg-T1Rn3UYl-y4rElO6wG_ANz8zPqrZh1bRVlxyz1pu4xuSYbbiLaAu0XQDeZQ.webp,1993-08-18,"['APINK', 'apink', '은지', '에이핑크', '에핑', 'Apink']",1
초롱,Apink,Apink - 초롱,https://i.namu.wiki/i/8yh8E0a0339SQbo12EirWxkkfwN_UmL20uaSrY_8IOt9A3jom7RyP2H2u7kKaqxtiEX8E2vCS8RAsu0eXjwUvHzUxN5mgrnOKBTdbIlyzYnhGAL2HtEd3XUKc6Qlf3dvWI-7WLBECMK761jlsu2qag.webp,1991-03-03,"['APINK', 'apink', 'Apink', '에이핑크', '에핑', '초롱']",1
하영,Apink,Apink - 하영,https://i.namu.wiki/i/RNUdeG-RzEvfvhJ6nhLgSSIE7KO-12NQzykASiYTMc2p_qUQGnJ-YiIfJV3ofKD2SLy9N0EyUn7Kimn11agoQKEpo7YKMUk9UTQw_-1-4_n9fo34Me0mViRAQkLFMPXF0EOIJg0tLer_rsB0hutPLQ.webp,1996-07-19,"['APINK', 'apink', '하영', '에이핑크', '에핑', 'Apink']",1
김채원,April,April - 김채원,https://i.namu.wiki/i/VJhUGvKuwqFFMM3CTVs53-S9hpqaE1-2-UyFVFYlK30JryhTGkjWswB9h8oq7sm0iHtmyI7i9r_2dvLeTJv5WI9QBMbRYnMoJchX15q7abQ4JG9j93mTR9-hzgWWMIQuLnaIq_3ezK62BcSFSau5ZQ.webp,1997-11-08,"['april', 'April', '김채원', 'APRIL']",1
레이첼,April,April - 레이첼,https://i.namu.wiki/i/xVou_MkBqTuivOb7h0aJ408aeU-Ubi907IdiHbX_l-R6volZ7hCbi2R9KRPXfrsDACCfNRWGjf69iHiRvgd3cF26YSJr7nDaicX-yN_3_PU3CLECXr7Axe7mtDLl-6XsHSdMXGp2vDjG7QlE3gMXWw.webp,2000-08-28,"['april', '레이첼', 'April', 'APRIL']",1
양예나,April,April - 양예나,https://i.namu.wiki/i/p1wpnAyHrnLXjkTDnsciYHiLb9cD2KJepaVK4CqQBDteX1UiXut11dpDSH1CLUoQs-rppBnSM_suoX6kh0rYtPYKz_7IuJK9dP7zoMpg29C-eZ3fE5Y90JowShLXXULp1Oa8No5c6XLtCkXUj2zqJQ.webp,2000-05-22,"['april', 'April', '양예나', 'APRIL']",1
윤채경,April,April - 윤채경,https://i.namu.wiki/i/0xr_MefsPROCB1PTUvx0cXrPiloASMBItZPX8mwZKOseP3Xf-b02CahyKJwemCiTvxNiPqoiHC35iAmabo_B34GuDs6blL9-FWDTofJzMj_0vjp9pLveyLVHfAZPwBu1n_iij1Q0ZvlpmPFFVd0Rsg.webp,1996-07-07,"['april', 'April', '윤채경', 'APRIL']",1
이나은,April,April - 이나은,https://i.namu.wiki/i/LkPlA6C94hTrwCTK-9nGmKnNFv2Ar_FBHtOy1DLcHY7k7zwYbBLEZow5xXbO34DTZk0Z3HvL61vfPXk6MKPf2JoFtCbLstNSQCR0o7pZMecgs834fDG3VmjbxetO8aUPGjGMXity6qE1aOM0f76SBg.webp,1999-05-05,"['april', 'April', '이나은', 'APRIL']",1
이진솔,April,April - 이진솔,https://i.namu.wiki/i/cDUn3IkNxvW4tTTYH65G0rn-dX7LrC_y65j9TqJrAiQqDy-Mle5eU2k3Qq6CLDGE-_z3m9G6DNs69ZukcWZ07u1pklc7da_YOcDtDxOXC1RKggzdrqHV_3FrXMQLUd7Tr5cT2PG3fsG0EKDJJrzKBg.webp,2001-12-04,"['april', 'April', '이진솔', 'APRIL']",1
이현주,April,April - 이현주,https://i.namu.wiki/i/NtuEDfnNE_wsiyosTWXg87_e6cGsWYe3nKcLo3bxX-yzlyREgM56oNKYwdpgZcrpxbDbZRMq_9gk1oqoRM7LMuxA1knzG1u45BQe9feNbp9LxegJ7jl6GeEyHdFUceepbHvU1R35OUIbUwjTsDyuYg.webp,1998-02-05,"['april', '이현주', 'April', 'APRIL']",1
전소민,April,April - 전소민,https://i.namu.wiki/i/5BtcfFIQRp0wQ1F0rHjhulgbcLgp2c11mq1HRZTpPuiadf8ET41lNP0Yu1MKTw3UwTFIruuu6BRRuIhNCUCXdg.svg,1996-08-22,"['april', 'April', '전소민', 'APRIL']",1
다원,Ariaz,Ariaz - 다원,https://i.namu.wiki/i/HG-gC5BNgNtHwLwEoNFYOAp9eZ_vFhAt0GQmei78nGJzQY3mwj3qyZTAgQrL26ze46-7zxIcOqgAp6zcYoO9u8qqP7iTWfZ170_Li6wXwaFvBemfZFamC_NxupMgNeeUdqHolS6ozIJKIINX7O7mVA.webp,1996-12-02,"['ariaz', 'Ariaz', '다원', 'ARIAZ']",1
시현,Ariaz,Ariaz - 시현,https://i.namu.wiki/i/VLQtpiVKUKqiV8NvDSTLDlg8-iksU4igbXLC7JYb2CD6o5W_xFHwQPVmSKAirSG5NWxdIrHNLK7BLsE_piBQKbruJgzj7QYcAPzF4mgVbzf7pdtXW9OKzHzJCK9zhMFv7qqOtCh5UDOmjmD4s7cl1w.webp,1998-07-15,"['ariaz', 'Ariaz', '시현', 'ARIAZ']",1
여리,Ariaz,Ariaz - 여리,https://i.namu.wiki/i/23O7ovzN5AJkyXDVlWY9wYf9lq6AdI_sgTN2dcc0n0TDuY4BNtooL7keGtA9mRrdiI2ntSeVO5hghVSo6nTAuPPOVcNEqDbdKux--4mp4Jhiz6Rz2ihX2fuXOu6bIeGWD10yp-pQi-cJDtxn0cfHtw.webp,1999-09-08,"['여리', 'ariaz', 'Ariaz', 'ARIAZ']",1
윤지,Ariaz,Ariaz - 윤지,https://i.namu.wiki/i/2PIpJSluVum5nlK7ipHNT3WdBSbe_I_RgHISFPhYrJNHKbyuahR8ALnNylbMzrOT_TcPXs_gb5UinmFFW1Ee5mal4_bHBBdN4o5PFZQtGDKNypade3i98y2wXgLTrbOf_GYMdkc5iPpAnMHsNaGgtw.webp,1996-08-26,"['윤지', 'ariaz', 'Ariaz', 'ARIAZ']",1
주은,Ariaz,Ariaz - 주은,https://i.namu.wiki/i/ho8PCnxh24gB_UGnfnnpa7FVbz468S_31VrQ8ZK22XreTjzoXqp-2mp2Rl0fecP-q0G1QfT8evUwOy-hjNNw2gIvP9L24wbWc1A9fkxwoMrpjcMnDwzvk8clDlJDyH3dxhrPVD67uBPKQtvxaA9BLA.webp,2001-01-27,"['주은', 'ariaz', 'Ariaz', 'ARIAZ']",1
효경,Ariaz,Ariaz - 효경,https://i.namu.wiki/i/H1eL04ykCoQsGTg-OPbzB9g2Pb9ol72Ei_Yw4nZsgEbr50-thB2PJNI2htF5r2O_xBMIfBVh89Klrj8zy7ipJnpqv9OqH9gwTesbJciCRthku7R6xrMv-jS9w1yx22wd7cpQ8YrRGV6k9kd4Px1TBw.webp,1999-11-15,"['ariaz', '효경', 'Ariaz', 'ARIAZ']",1
아연,BEBOP,BEBOP - 아연,https://i.namu.wiki/i/ZB1dk25xb7s789DUkt1JmoesvWJN5LW-WnTdN6CIok3PXlMohpFVL017MRm1h7C2ftYYnzhvGXdQuVx9g-Z_V4_nOfrxsVTaZVlWIvqtgbtR2GIPRmp1CVaBvOcz_dXmqYQnU0C37SmzZrocnkKKyQ.webp,1990-06-04,"['bebop', 'BEBOP', '아연']",1
지인,BEBOP,BEBOP - 지인,https://i.namu.wiki/i/zYvBoE2uzv-2gNw8nu13qLbeoRBYL7TJmVEWK18uGCkhGxaoI4FOnRpC6A_p8HEhsjD1LEa2K0antE83qIyLI6_fRZvDQnn76rD7W1AKC7ruUzYKEL12SIVUcNasimROaso091E1nHaT_fLD4ctMzQ.webp,1990-06-04,"['bebop', 'BEBOP', '지인']",1
다혜,BESTie,BESTie - 다혜,https://i.namu.wiki/i/IrW9f_oDog3RxcFBLL27zo7WVU5G5t7F294dHtaxcxboHRubyVQF9veyQxOBEZtUYWliG-5XttWm_UO5pdk7zQVpEDKZO9O4lAjV_E_wa5mYdAYsPDuHXq0o1qLpJZPCKGx6xfzOLSAAOC4sPsr0bg.webp,1993-06-12,"['bestie', 'BESTIE', 'BESTie', '다혜']",1
유지,BESTie,BESTie - 유지,https://i.namu.wiki/i/DEgz201jiwE9EZd98YeRXUPX2iFf4oE2eeBA9PYY-vp7yA2p4_mwVby7dBDYyvy3MhVH0MXv_I8UJfg7L43TzA3PdOqyGdwfyWBvHFfsbz5UKVgSGRVzrj_Nggrtq4wpOVEODCGwNdq9VT0iTvKnDA.webp,1991-01-02,"['BESTie', 'bestie', 'BESTIE', '유지']",1
해령,BESTie,BESTie - 해령,https://i.namu.wiki/i/6ucbNJ0A-ppBUkP7XPmbO7QP8ub_emdf1PYBvLehdfOquHChgSZnBwZPNcKqPr0uZQMv9T-G2QZ5ngQemXvMb1It-XQPTX_MWX7dDv1F-iBtnM9crn_Z-drzgpcVMXEsmHQ0USoBOVqTqM-cwdvk4Q.webp,1994-11-11,"['해령', 'bestie', 'BESTIE', 'BESTie']",1
혜연,BESTie,BESTie - 혜연,https://i.namu.wiki/i/A_MKx2dXVCdwaRPIbU_PBVWh5Mu87LMpSxQFeLojWU1BaOFgPRGtCeJ5GRQy7dd7XXuRio1BIt6X1MNQzMWALmsQ4ML7h4Xe6e44TAxtKX20Z8muVYZ3yodJXA-ypdvRXO5FspOFEWB5Hd4kvplUag.webp,1990-12-08,"['BESTie', 'bestie', 'BESTIE', '혜연']",1
가온,BONUSbaby,BONUSbaby - 가온,https://i.namu.wiki/i/eXIWOa8k9yEL_uhj7zOzzd8s19U9UCxCiJik73fXBDsp_Ec5QXKRC8PFveYnD0BCP-pDcH3SmfvSIGJrGNmij7WiIQoT-JmFMLSPkN02s8Zap00nUP0Wjxn4fe36ynpdavZoWgqzryz8bWf5B7puWQ.webp,2001-03-09,"['BONUSbaby', 'bonusbaby', '가온', 'BONUSBABY']",1
공유,BONUSbaby,BONUSbaby - 공유,https://i.namu.wiki/i/2vSYczo9d8MfwLUwlVJwGCuYLKDS75qgSDLNyEEQUFzNmrZ3qTzVAwqLopz0NGJ5IKnRUuFFFdLVdu9YLZjEgg4HvjD5iZ4CfNisXOBbqxe5tSvoNrYVJHZuS2PgL9kS7ejy1M3xkRGGETb5iaj7oA.webp,2001-05-11,"['BONUSbaby', 'bonusbaby', '공유', 'BONUSBABY']",1
다윤,BONUSbaby,BONUSbaby - 다윤,https://i.namu.wiki/i/trJxExMUH7v9Kr64MzC9ImWv-40HRnEqqENBLuaroi5VLYaCRcKSew2mOSZCDsSIzCgZcQJAkIgx27pTrhDSdt1yXRNVEwNLuRCCu4vWUmKK7OdAnhEoyRAfxOU0P-hH4XHxc8hv34pyZBk2lam-Nw.webp,2000-11-20,"['BONUSbaby', 'bonusbaby', '다윤', 'BONUSBABY']",1
문희,BONUSbaby,BONUSbaby - 문희,https://i.namu.wiki/i/pSkdYMZjcyAWUjp-x3tFV0ya83n_wO-d0YgByYwsNUK7YW7pEkVpAWktUwVAil4oA-aLedo5_UxQpyfoi62KXL1lnHbyQU3xiv87CbuF3fU0El5k-8rqDUtjQsml_1mVwIqatl6LDGSuQ3l7uvFBqQ.webp,1997-04-25,"['문희', 'bonusbaby', 'BONUSbaby', 'BONUSBABY']",1
채현,BONUSbaby,BONUSbaby - 채현,https://i.namu.wiki/i/UZUQGEYij1bru76MpPFnLxvNJpTZjGNX0jeyE2Sy4wzB0cynWWNBzwAfRJHNFyR37tq1Xz6GsMdfoW1heYlxbvDTbzVvptepJ7ir70AJJ2ZwPs95uKgiDfH7gzdkEUSqrSPdJqwftqC_7U2lpZBLgA.webp,1999-09-29,"['BONUSbaby', 'bonusbaby', '채현', 'BONUSBABY']",1
하윤,BONUSbaby,BONUSbaby - 하윤,https://i.namu.wiki/i/AELS3lel9xdLt97bXYTFeUQ-InXodhaMEyFo98CO95Gv5LkWBrLpO71ZhFf-WTuFYBblpuZ4Bcxe1w6eersD9Xq-2U4V38hVrQekDZrmGCCMr179Dikbu8NPE3ukQu6UwKQ7Th8sazGUe9SgouZvJg.webp,1998-11-21,"['BONUSbaby', 'bonusbaby', '하윤', 'BONUSBABY']",1
시유,BPPOP,BPPOP - 시유,https://i.namu.wiki/i/QBpgea5rgV2ZWUxIid1DnXSSndgMVJ8Dbd-X43_2wiSM-2POxZ9VixEbqj5nUYsTKeveegSb_0k53Y-Q1LYAxQkd-07Matfm_60mKU3yyIa8ZmCVm5zrh08spfL5skjCdvBvFtcoZIw9_nDBaXfI5Q.svg,1993-02-17,"['시유', 'bppop', 'BPPOP']",1
유진,BPPOP,BPPOP - 유진,https://i.namu.wiki/i/EE_xMkwqY8fgWwt5cdljxPsWPZbMfsvMaeyIqGwZsvZ56HwJggm0vT-d9vhzsVqK0VjEl-f6iBd3m_05d1M6ydfKlHFYDx__i3W6ZK02u8v8eYQ_kcT5Iq7Yb3DKg3wwDJJ21iFy3A_rJff9gIF3qg.webp,1995-11-06,"['유진', 'bppop', 'BPPOP']",1
인경,BPPOP,BPPOP - 인경,https://i.namu.wiki/i/xXQRvGh2nKjG20oMBEh7MGgWLtYvJP-NQVJTy4cDA7cFlMLvLz0gNonE3Rq4ZM4FRV3rfM-1OastTvsniVluP1mtIx9yLjePP4IvCDEK3A7iwj3Z2ZqSpE0vaItUcB55iK6dc1TbO2e02efurl_LoA.webp,1993-05-05,"['인경', 'bppop', 'BPPOP']",1
제인,BPPOP,BPPOP - 제인,https://i.namu.wiki/i/oV_yUe9UldPho4GZvrI9H4o24nWmbmjKrEu_SKB65sfQE05C3thk0OT4H6OE9PyRqydP-J4-eSRZAqslvgDM0I9YKWXpUjok3lNypSAxttq89yLudg580A9YBJrtg-mP9WLBswSR4S6bjlmdEOh6tA.webp,1989-11-14,"['제인', 'bppop', 'BPPOP']",1
편지,BPPOP,BPPOP - 편지,https://i.namu.wiki/i/us0ZCkEIXh8FNSy81lcJayzo77VDUsxxCu_kDOCsO0wE9JuFOyxATaEMx8QDgYb5Lc1tr18FmfMIWk6hPwFrt28-SHvxtPYq9skyzaJmUMdQQqqOBvj8ckHbY820FvyIm9zjFv0QfOKkRt6UnIRFoA.webp,1989-02-15,"['bppop', '편지', 'BPPOP']",1
고운,Berry Good,Berry Good - 고운,https://i.namu.wiki/i/q4QAhoJuwmXPWE-c6dzsPz-dEb0BDGGY3E1V8G7-lXaTJHvSgsPul5utZBiI2O3jgigDLUDe8bYQUNEbs1H97pTdYRUWreuNjV8OGMJHMasVdF7dIYrOO9hw732NWU76xj6_shjXYLKbVouNIo-vww.webp,1998-12-28,"['Berry Good', '고운', 'BERRY GOOD', 'berrygood', 'berry good']",1
김나연,Berry Good,Berry Good - 김나연,https://i.namu.wiki/i/AeDB5QB21cth914yDR0zXIcAIwyU47fT_tz-zwAGGZ51b0i9zbNB0Eu0rnMAxXd60BV1sRYwG9n31sYiYifmTemmlbkXiwPB-2X-eTjthijHUOfxg0O4N_EmLZB8Z6L_hsaoLZh8iz-ESvqra7WcLw.webp,1996-05-15,"['Berry Good', '김나연', 'BERRY GOOD', 'berrygood', 'berry good']",1
다예,Berry Good,Berry Good - 다예,https://i.namu.wiki/i/DjhrKD0WoUwmrxDe1K9d46H4QRFffswgCC_bpJDLd6wqEr2AzfqSGkmJkL2yDg_bsNDqfsKomeBc1cRM4bjFunQMgTgIQl83jd4WtxNwsF1DsLuw6HGsRy4cMaWsqBpY5n80JEufourdXKbGNy3GOA.webp,1998-02-25,"['다예', 'Berry Good', 'BERRY GOOD', 'berrygood', 'berry good']",1
세형,Berry Good,Berry Good - 세형,https://i.namu.wiki/i/mfKOr5UNwZF3-FSHgWCDh2D65psbuaCL5F8SV6t7TPp7jOJmvRUEejnDIQRPW2PohVJa3w_1CuAK8CGjv9ADCtiLMcOM3OBY8MGsMsha0ospfBFvKW4CX6DO2GLosWAacyNmwFFf1NQiIqOMGXbb6A.webp,1998-12-13,"['Berry Good', 'BERRY GOOD', 'berrygood', 'berry good', '세형']",1
이소,Berry Good,Berry Good - 이소,https://i.namu.wiki/i/dPQkFwTSJAccBIVSR9D1KkIJpalPiyjwiMCz-d6J_80XEs7WqPQUh3fTjSSI3tP04LC2Tub6gKGU-Pk03JMX-kxAjmZgw24612TO2peE0aWVqPWhe3h9GnzHGwPH4GQv6qUPjorwqfxN9LcJrHyr0Q.webp,1997-11-26,"['Berry Good', '이소', 'BERRY GOOD', 'berrygood', 'berry good']",1
조현,Berry Good,Berry Good - 조현,https://i.namu.wiki/i/YKaAN-VBAeIMNj-lRL86B6J_BsS_6QfBpj3Zmi6Kdsg7d2dcshTkgSdZ272QhQBHTy2zwheDkdLNg_W-7kkdRqFUnfr-8oBod8E_wcwH2Sbeby7nD4szjOgTpOP8rLXe3DzNpNMEkv6KHpni6tItXQ.webp,1996-04-14,"['Berry Good', 'BERRY GOOD', '조현', 'berrygood', 'berry good']",1
태하,Berry Good,Berry Good - 태하,https://i.namu.wiki/i/MbTo0stb6qyk6q1IJ04iPWS6kLFhH-Nzt_9iY-Ho-4rMDSlH56I_LQ9t-UgsUj5KEq3sUYDXgaBONpmraXEFZdG4L4lkg5lhvMzqwq7xAVkQnSNA6gxycUOxCk4BpVmM5SExuUlT0j2ETI-7hV_stw.webp,1995-10-05,"['태하', 'Berry Good', 'BERRY GOOD', 'berrygood', 'berry good']",1
문수아,Billlie,Billlie - 문수아,https://i.namu.wiki/i/VtIxzS7S9r-Ymfw5yEhB5BmqZV0cXwyQoaw3gLzXo1Yf_hji1uGjfjimtpiyEU3CtZeq85HShWAi3m2rThe_JZbAgXw8leKaUSzXqtu1FQx_40fOOb9E5eWptsZFgAkl5SFdN3oB9DY6uPqWLZypHw.webp,1999-09-09,"['문수아', 'BILLLIE', 'billlie', 'Billlie', '빌리', '수아']",1
션,Billlie,Billlie - 션,https://i.namu.wiki/i/z5ErO-OaMgTVuS67k3N47OWwQVehMc5Yw99DqRm_Qh6iblrkEup0r87qzmnJ7y1C-mQqHsJozOYKrWAMfuyxW3ezRvG_n-epiQ3PfZ5IZiBhUkgGzrRbVZm4UOdN6zArxP_2BmrLQgH9DzULofXbTg.webp,2003-01-28,"['BILLLIE', 'billlie', 'Billlie', '션', '빌리']",1
